participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.menu_number,player.displayed_first,player.lotterychoice,player.roll,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,16,p,0,83,0.00,1,1,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,12,p,1,15,0.00,1,1,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,2,q,1,73,0.00,1,1,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,1,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,1,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,14,p,0,96,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,7,p,1,6,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,20,p,0,35,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,18,p,0,93,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,4,p,0,48,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,13,p,1,87,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,2,q,0,83,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,20,q,1,4,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,2,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,22,q,0,60,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,3,p,1,69,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,14,q,1,58,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,12,q,1,60,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,20,p,0,34,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,18,p,0,75,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,8,p,0,12,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,6,p,0,78,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,3,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,4,p,0,64,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,18,q,0,67,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,8,p,0,33,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,8,p,1,58,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,18,p,1,79,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,14,q,0,46,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,15,q,1,78,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,10,q,1,66,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,4,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,13,q,1,18,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,13,q,0,15,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,5,p,0,22,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,15,q,1,52,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,17,p,0,98,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,19,q,1,53,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,1,q,0,10,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,23,p,0,96,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,5,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,12,q,1,4,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,6,p,1,65,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,21,q,0,8,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,21,q,0,72,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,7,p,0,64,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,10,q,0,53,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,7,q,0,87,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,8,p,0,75,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,6,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,3,p,1,73,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,14,p,1,33,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,9,p,1,2,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,24,p,0,45,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,23,q,0,91,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,12,q,0,56,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,19,q,1,3,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,17,p,0,72,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,7,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,15,p,1,90,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,12,q,0,21,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,16,p,0,67,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,20,q,1,54,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,11,p,0,51,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,23,q,0,32,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,11,p,1,23,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,25,q,1,28,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,8,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,6,q,0,46,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,21,p,1,40,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,24,p,0,60,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,13,p,1,36,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,2,q,0,95,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,6,q,0,27,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,21,p,1,28,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,7,q,1,82,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,9,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,24,p,0,58,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,24,q,0,27,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,3,p,1,100,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,1,q,1,29,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,5,q,0,50,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,25,p,1,100,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,20,q,1,63,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,18,p,0,89,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,10,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,19,q,1,25,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,10,p,1,16,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,12,p,1,1,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,23,p,0,68,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,25,q,1,87,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,2,q,0,95,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,22,p,1,88,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,24,q,1,69,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,11,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,23,p,0,24,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,1,q,0,48,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,7,p,1,78,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,6,p,1,16,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,10,p,1,75,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,20,q,1,55,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,9,p,1,60,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,22,p,1,27,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,12,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,11,q,0,62,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,19,p,0,89,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,19,p,0,1,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,2,p,1,69,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,6,p,1,27,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,17,q,1,75,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,13,p,1,70,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,5,p,0,42,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,13,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,16,p,0,37,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,22,q,0,54,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,1,q,0,5,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,22,q,0,44,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,21,q,0,49,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,24,p,0,91,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,5,p,1,13,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,12,q,1,75,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,14,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,17,q,0,72,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,8,p,0,43,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
3,a3an30lg,,0,61,61,endpage,EarningsPage,2021-06-28 08:56:34.566103+00:00,1,,,6.00,3,4,p,1,55,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
4,zw36ul8j,,0,61,61,endpage,EarningsPage,2021-06-28 08:59:14.025473+00:00,1,,,27.00,4,9,q,1,73,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
5,qfx1xiey,,0,61,61,endpage,EarningsPage,2021-06-28 09:00:12.080168+00:00,1,,,26.00,5,9,p,0,47,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
6,l83ddudz,,0,61,61,endpage,EarningsPage,2021-06-28 09:09:58.263253+00:00,1,,,7.00,6,4,q,0,25,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
7,amoaaj9x,,0,61,61,endpage,EarningsPage,2021-06-28 09:02:43.226036+00:00,1,,,17.00,7,18,p,1,88,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
8,owzo4wwo,,0,61,61,endpage,EarningsPage,2021-06-28 09:05:53.069436+00:00,1,,,27.00,8,14,q,1,69,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
9,swdwdd1u,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.822715+00:00,1,,,0.00,9,,,,,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
10,v2p31awi,,0,16,61,decisions,DecisionPage,2021-06-28 09:14:03.995456+00:00,1,,,0.00,10,,,,,0.00,1,15,f3j5v0lq,20210628_1000,,,,0
1,mh9jvilu,,0,61,61,endpage,EarningsPage,2021-06-28 08:51:58.930374+00:00,1,,,7.00,1,8,q,0,13,0.00,1,16,f3j5v0lq,20210628_1000,,,,0
2,kp0napa4,,0,61,61,endpage,EarningsPage,2021-06-28 08:55:35.407026+00:00,1,,,6.00,2,15,p,0,83,0.00,1,16,f3j5v0lq,20210628_1000,,,,0
